id,name,grade,enhancement,maximum,minimum,price,count
29658," [Witch] Tritch Shoes",4,0,33100000,30600000,33000000,0
29701," [Kunoichi] Eunyoo Helmet",4,0,39800000,36900000,39800000,0
29702," [Kunoichi] Eunyoo Armor",4,0,92500000,86000000,92500000,0
29703," [Kunoichi] Eunyoo Gloves",4,0,33100000,30700000,33100000,0
29704," [Kunoichi] Eunyoo Shoes",4,0,33100000,30700000,33100000,0
29705," [Kunoichi] Eunyoo Shortsword",4,0,60000000,55500000,59500000,0
29706," [Kunoichi] Eunyoo Kunai",4,0,33100000,30700000,33100000,0
29707," [Kunoichi] Eunyoo Sah Chakram",4,0,66000000,61500000,66000000,0
29708,[Kunoichi] Eunyoo Classic Set,4,0,291000000,270000000,291000000,0
29709,[Kunoichi] Eunyoo Premium Set,4,0,358000000,332000000,358000000,0
29712," [Kunoichi] Shudad Armor",4,0,142000000,124000000,133000000,0
29713," [Kunoichi] Shudad Shortsword",4,0,54000000,46800000,50500000,0
29714," [Kunoichi] Shudad Kunai",4,0,30200000,26000000,28100000,0
29715,[Kunoichi] Shudad Classic Set,4,0,264000000,228000000,246000000,0
29751," [Kunoichi] New Year Hanbok Hat",4,0,36100000,31100000,33600000,0
29756," [Kunoichi] Golden Scale Helmet",4,0,39800000,36900000,39800000,0
29760," [Kunoichi] Kibelius Helmet",4,0,39800000,36800000,39700000,0
29761," [Kunoichi] Kibelius Divinus Armor",4,0,125000000,116000000,125000000,0
29762," [Kunoichi] Kibelius Armor",4,0,125000000,116000000,125000000,0
29763," [Kunoichi] Kibelius Shoes",4,0,33100000,30600000,33000000,0
29766," [Kunoichi] Ayo Helmet",4,0,39800000,36900000,39800000,0
29767," [Kunoichi] Ayo Armor",4,0,159000000,148000000,159000000,0
29771," [Kunoichi] Ram Horn Witch Headdress",4,0,28300000,24500000,26400000,0
29772," [Kunoichi] Ram Horn Witch Clothes",4,0,113000000,98500000,106000000,0
29825," [Kunoichi] Ayo Sah Chakram",4,0,66000000,61500000,66000000,0
29826," [Kunoichi] Ayo Shortsword",4,0,60000000,55500000,60000000,0
29850," [Kunoichi] Ayo Kunai",4,0,33100000,30700000,33100000,0
29851," [Kunoichi] Night Cat Helmet",4,0,39800000,36900000,39800000,0
29852," [Kunoichi] Night Cat Armor",4,0,159000000,148000000,159000000,0
29853," [Kunoichi] Night Cat Sah Chakram",4,0,66000000,61500000,66000000,0
29854," [Kunoichi] Night Cat Shortsword",4,0,60000000,55500000,60000000,0
29855," [Kunoichi] Night Cat Kunai",4,0,33100000,30700000,33100000,0
29856,[Kunoichi] Night Cat Classic Set,4,0,291000000,270000000,291000000,0
29857,[Kunoichi] Night Cat Premium Set,4,0,358000000,332000000,358000000,0
29865," [Kunoichi] Anemos Helmet",4,0,39800000,36900000,39800000,0
29866," [Kunoichi] Anemos Armor",4,0,159000000,146000000,157000000,0
29867,[Kunoichi] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29868," [Kunoichi] Terrminé Helmet",4,0,29200000,25200000,27200000,0
29869," [Kunoichi] Terrminé Armor",4,0,117000000,101000000,109000000,0
29870,[Kunoichi] Terrminé Outfit Set,4,0,146000000,126000000,136000000,0
29876," [Ninja] Grave Keeper Hat",4,0,37300000,32100000,34700000,0
29880," [Ninja] Pila Fe Outlaw Hat",4,0,39700000,34300000,37000000,0
29881," [Ninja] Pila Fe Outlaw Clothes",4,0,159000000,137000000,148000000,0
29887,[Ninja] Heidel Masquerade Outfit Set,4,0,199000000,184000000,198000000,0
29888," [Ninja] Anemos Helmet",4,0,39800000,36800000,39700000,0
29890,[Ninja] Anemos Outfit Set,4,0,199000000,185000000,199000000,0
29891," [Ninja] Yurei Helmet",4,0,39800000,36900000,39800000,0
29892," [Ninja] Yurei Armor",4,0,159000000,148000000,159000000,0
29893," [Ninja] Yurei Shortsword",4,0,60000000,55500000,60000000,0
29894," [Ninja] Yurei Kunai",4,0,33100000,30600000,33000000,0
29895," [Ninja] Yurei Sura Katana",4,0,66000000,61500000,66000000,0
29896,[Ninja] Yurei Classic Set,4,0,291000000,270000000,291000000,0
29897,[Ninja] Yurei Premium Set,4,0,358000000,332000000,358000000,0
29899," [Ninja] Warhawk Armor",4,0,199000000,185000000,199000000,0
29900," [Ninja] Warhawk Shortsword",4,0,60000000,55500000,60000000,0
29901," [Ninja] Warhawk Kunai",4,0,33100000,30700000,33100000,0
29902," [Ninja] Warhawk Sura Katana",4,0,66000000,61500000,66000000,0
29903,[Ninja] Warhawk Classic Set,4,0,291000000,270000000,291000000,0
29904,[Ninja] Warhawk Premium Set,4,0,358000000,332000000,358000000,0
29909," [Ninja] Shudad Helmet",4,0,39700000,34300000,37000000,0
29910," [Ninja] Shudad Armor",4,0,159000000,137000000,148000000,0
29911," [Ninja] Shudad Shortsword",4,0,59500000,51500000,55500000,0
29912," [Ninja] Shudad Kunai",4,0,32800000,28400000,30600000,0
29913,[Ninja] Shudad Classic Set,4,0,290000000,250000000,270000000,0
29914," [Ninja] Petroglyph Helmet",4,0,39800000,36900000,39800000,0
29915," [Ninja] Petroglyph Armor",4,0,159000000,148000000,159000000,0
29916,[Ninja] Petroglyph Outfit Set,4,0,199000000,185000000,199000000,0
40218,Ancient Relic Crystal Shard,1,0,1350000,1170000,1260000,6112
40220,Forbidden Book,1,0,1390000,1210000,1300000,742
40228,Scroll Written in Ancient Language,1,0,2110000,1830000,1970000,5808
40258,Black Spirit's Claw Piece,2,0,24000000,22200000,24000000,0
40383,Manshaum Voodoo Doll,1,0,840000,730000,785000,6
40543,심해의 조각,1,0,905000,785000,845000,20
40545,고대 생물의 비늘,2,0,1220000,1140000,1140000,13385
40547,고대의 봉인 - 붉은 조각,2,0,118000000,102000000,110000000,41
40548,고대의 봉인 - 검은 조각,2,0,3660000,3410000,3410000,1721
44084,Sticky Liquid,0,0,6000,5550,6000,0
44165,Silver Key,1,0,52500,45300,48900,3
44195,Memory Fragment,0,0,2160000,1860000,2010000,56271
44280,Ancient Power - Red Shard,2,0,5300000,4950000,4950000,60669
44281,Ancient Power - Black Shard,2,0,70500000,61500000,66000000,32
44286,Part for Explorer's Compass,2,0,3930000,3390000,3660000,82
44332,Vell's Fine Powder,2,0,1210000,1050000,1130000,124
44335,Vell's Concentrated Magic,4,0,10500000000,9100000000,9800000000,5
44336,Alchemy Stone Shard,2,0,625000,545000,585000,10691
44362,Garmoth's Heart,3,0,9100000000,7950000000,8550000000,4
44364,Dragon Scale Fossil,2,0,498000,430000,464000,1445
44935,Shudad Classic Set,3,0,291000000,270000000,291000000,0
44948,Karlstein Classic Set,3,0,291000000,270000000,291000000,0
44950,Lahr Arcien Classic Set,3,0,291000000,270000000,291000000,0
44953,Epheria Marine Classic Set,3,0,291000000,270000000,291000000,0
44979,[Event] Classic Box,4,0,291000000,270000000,291000000,0
45201," Imperfect Alchemy Stone of Destruction",0,0,1090000,1010000,1090000,26
45202," Imperfect Alchemy Stone of Destruction",1,0,3000000,2780000,3000000,0
45203," Imperfect Alchemy Stone of Destruction",2,0,5800000,5000000,5400000,0
45204," Imperfect Alchemy Stone of Destruction",3,0,35400000,32300000,34900000,0
45205," Rough Alchemy Stone of Destruction",0,0,2620000,2400000,2590000,23
45206," Rough Alchemy Stone of Destruction",1,0,7200000,6600000,7100000,0
45207," Rough Alchemy Stone of Destruction",2,0,21000000,19500000,21000000,0
45208," Rough Alchemy Stone of Destruction",3,0,85000000,74000000,80000000,0
45209," Polished Alchemy Stone of Destruction",0,0,6250000,5800000,6250000,0
45210," Polished Alchemy Stone of Destruction",1,0,17200000,15900000,17100000,0
45211," Polished Alchemy Stone of Destruction",2,0,50500000,46800000,50500000,0
45212," Polished Alchemy Stone of Destruction",3,0,98500000,85500000,92000000,0
45213," Sturdy Alchemy Stone of Destruction",0,0,15100000,14000000,15100000,0
45214," Sturdy Alchemy Stone of Destruction",1,0,41400000,38300000,41300000,10
45215," Sturdy Alchemy Stone of Destruction",2,0,112000000,97500000,105000000,10
45216," Sturdy Alchemy Stone of Destruction",3,0,310000000,268000000,289000000,15
45217," Sharp Alchemy Stone of Destruction",0,0,20200000,17400000,18800000,0
45218," Sharp Alchemy Stone of Destruction",1,0,92500000,80500000,86500000,1
45219," Sharp Alchemy Stone of Destruction",2,0,235000000,203000000,219000000,0
45220," Sharp Alchemy Stone of Destruction",3,0,765000000,665000000,715000000,6
45221," Resplendent Alchemy Stone of Destruction",0,0,87000000,80500000,87000000,0
45222," Resplendent Alchemy Stone of Destruction",1,0,194000000,168000000,181000000,0
45223," Resplendent Alchemy Stone of Destruction",2,0,560000000,486000000,525000000,0
45224," Resplendent Alchemy Stone of Destruction",3,0,1820000000,1580000000,1700000000,0
45233," Imperfect Alchemy Stone of Protection",0,0,1090000,990000,1070000,61
45234," Imperfect Alchemy Stone of Protection",1,0,2360000,2040000,2200000,0
45235," Imperfect Alchemy Stone of Protection",2,0,6350000,5550000,5950000,0
45236," Imperfect Alchemy Stone of Protection",3,0,24100000,20900000,22500000,0
45237," Rough Alchemy Stone of Protection",0,0,2620000,2410000,2600000,0
45238," Rough Alchemy Stone of Protection",1,0,7200000,6700000,7200000,0
45239," Rough Alchemy Stone of Protection",2,0,16100000,13900000,15000000,0
45240," Rough Alchemy Stone of Protection",3,0,60000000,52000000,56000000,0
45241," Polished Alchemy Stone of Protection",0,0,6250000,5800000,6250000,0
45242," Polished Alchemy Stone of Protection",1,0,17200000,16000000,17200000,0
45243," Polished Alchemy Stone of Protection",2,0,50500000,46800000,50500000,0
45244," Polished Alchemy Stone of Protection",3,0,79500000,68500000,74000000,0
45245," Sturdy Alchemy Stone of Protection",0,0,9200000,8000000,8600000,1
45246," Sturdy Alchemy Stone of Protection",1,0,41400000,38300000,41300000,8
45247," Sturdy Alchemy Stone of Protection",2,0,121000000,107000000,115000000,14
45248," Sturdy Alchemy Stone of Protection",3,0,312000000,270000000,291000000,17
45249," Sharp Alchemy Stone of Protection",0,0,15500000,13500000,14500000,0
45250," Sharp Alchemy Stone of Protection",1,0,45300000,39100000,42200000,0
45251," Sharp Alchemy Stone of Protection",2,0,152000000,132000000,142000000,0
45252," Sharp Alchemy Stone of Protection",3,0,665000000,575000000,620000000,3
45254," Resplendent Alchemy Stone of Protection",1,0,83000000,72000000,77500000,0
45255," Resplendent Alchemy Stone of Protection",2,0,590000000,510000000,550000000,1
45256," Resplendent Alchemy Stone of Protection",3,0,1590000000,1370000000,1480000000,2
45265," Imperfect Alchemy Stone of Life",0,0,710000,620000,665000,227
45266," Imperfect Alchemy Stone of Life",1,0,3000000,2780000,3000000,0
45267," Imperfect Alchemy Stone of Life",2,0,5950000,5150000,5550000,0
45268," Imperfect Alchemy Stone of Life",3,0,35400000,32800000,35400000,0
45269," Rough Alchemy Stone of Life",0,0,2620000,2410000,2600000,0
45270," Rough Alchemy Stone of Life",1,0,7200000,6600000,7100000,0
45271," Rough Alchemy Stone of Life",2,0,19700000,17100000,18400000,0
45272," Rough Alchemy Stone of Life",3,0,85000000,79000000,85000000,0
45273," Polished Alchemy Stone of Life",0,0,6250000,5800000,6250000,0
45274," Polished Alchemy Stone of Life",1,0,17200000,16000000,17200000,1
45275," Polished Alchemy Stone of Life",2,0,50500000,46800000,50500000,9
45276," Polished Alchemy Stone of Life",3,0,204000000,187000000,202000000,1
45277," Sturdy Alchemy Stone of Life",0,0,15100000,14000000,15100000,0
45278," Sturdy Alchemy Stone of Life",1,0,41400000,37700000,40700000,1
45279," Sturdy Alchemy Stone of Life",2,0,121000000,112000000,121000000,0
45280," Sturdy Alchemy Stone of Life",3,0,339000000,293000000,316000000,8
45281," Sharp Alchemy Stone of Life",0,0,45300000,42000000,45300000,0
45282," Sharp Alchemy Stone of Life",1,0,121000000,112000000,121000000,0
45283," Sharp Alchemy Stone of Life",2,0,289000000,268000000,289000000,0
45284," Sharp Alchemy Stone of Life",3,0,1180000000,1100000000,1180000000,0
45285," Resplendent Alchemy Stone of Life",0,0,87000000,80500000,87000000,0
45286," Resplendent Alchemy Stone of Life",1,0,111000000,96500000,104000000,0
45287," Resplendent Alchemy Stone of Life",2,0,695000000,645000000,695000000,0
45288," Resplendent Alchemy Stone of Life",3,0,5650000000,5250000000,5650000000,0
45291," Splendid Alchemy Stone of Life",2,0,1660000000,1540000000,1660000000,0
45297," Destruction Spirit Stone",1,0,1800000,1630000,1760000,10
45298," Destruction Spirit Stone",2,0,925000,810000,865000,54
45299," Guardian Spirit Stone",1,0,895000,775000,835000,59
45300," Guardian Spirit Stone",2,0,870000,810000,810000,9426
45301," Life Spirit Stone",1,0,875000,755000,815000,101
45302," Life Spirit Stone",2,0,870000,810000,810000,20426
45332," Vell's Heart",4,0,11300000000,9850000000,10600000000,4
45335," Resplendent Spirit Stone of Destruction",2,0,19800000,17200000,18500000,85
45336," Splendid Spirit Stone of Destruction",3,0,70500000,64000000,69000000,10
45337," Shining Spirit Stone of Destruction",3,0,101000000,87000000,94000000,0
45338," Sharp Spirit Stone of Protection",3,0,119000000,103000000,111000000,0
45341," Shining Spirit Stone of Protection",2,0,16200000,14000000,15100000,0
45342," Sharp Spirit Stone of Life",3,0,25200000,21800000,23500000,0
46006,[Olvian Dye] True Red,3,0,4040000,3740000,4040000,0
46018,[Olvian Dye] True Orange,3,0,4040000,3740000,4040000,0
46030,[Olvian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46042,[Olvian Dye] True Lime,3,0,4040000,3740000,4040000,0
46054,[Olvian Dye] True Mint,3,0,4040000,3740000,4040000,0
46066,[Olvian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46078,[Olvian Dye] True Sky,3,0,4040000,3740000,4040000,0
46090,[Olvian Dye] True Indigo,3,0,4040000,3740000,4040000,0
46102,[Olvian Dye] True Purple,3,0,4040000,3740000,4040000,0
46114,[Olvian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46122,[Olvian Dye] Black,3,0,4040000,3740000,4040000,0
46128,[Velian Dye] True Red,3,0,4040000,3740000,4040000,0
46140,[Velian Dye] True Orange,3,0,4040000,3740000,4040000,0
46152,[Velian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46164,[Velian Dye] True Lime,3,0,4040000,3740000,4040000,0
46176,[Velian Dye] True Mint,3,0,4040000,3740000,4040000,0
46188,[Velian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46200,[Velian Dye] True Sky,3,0,4040000,3740000,4040000,0
46212,[Velian Dye] True Indigo,3,0,4040000,3740000,4040000,0
46224,[Velian Dye] True Purple,3,0,4040000,3740000,4040000,0
46236,[Velian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46244,[Velian Dye] Black,3,0,4040000,3740000,4040000,0
46250,[Heidelian Dye] True Red,3,0,4040000,3740000,4040000,0
46262,[Heidelian Dye] True Orange,3,0,4040000,3740000,4040000,0
46274,[Heidelian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46286,[Heidelian Dye] True Lime,3,0,4040000,3740000,4040000,0
46298,[Heidelian Dye] True Mint,3,0,4040000,3740000,4040000,0
46310,[Heidelian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46322,[Heidelian Dye] True Sky,3,0,4040000,3740000,4040000,0
46334,[Heidelian Dye] True Indigo,3,0,4040000,3740000,4040000,0
46346,[Heidelian Dye] True Purple,3,0,4040000,3740000,4040000,0
46358,[Heidelian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46366,[Heidelian Dye] Black,3,0,4040000,3740000,4040000,0
46372,[Keplanian Dye] True Red,3,0,4040000,3740000,4040000,0
46384,[Keplanian Dye] True Orange,3,0,4040000,3740000,4040000,0
46396,[Keplanian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46408,[Keplanian Dye] True Lime,3,0,4040000,3740000,4040000,0
46420,[Keplanian Dye] True Mint,3,0,4040000,3740000,4040000,0
46432,[Keplanian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46444,[Keplanian Dye] True Sky,3,0,4040000,3740000,4040000,0
46456,[Keplanian Dye] True Indigo,3,0,4040000,3740000,4040000,0
46468,[Keplanian Dye] True Purple,3,0,4040000,3740000,4040000,0
46480,[Keplanian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46488,[Keplanian Dye] Black,3,0,4040000,3740000,4040000,0
46494,[Calpheonian Dye] True Red,3,0,4040000,3740000,4040000,0
46506,[Calpheonian Dye] True Orange,3,0,4040000,3740000,4040000,0
46518,[Calpheonian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46530,[Calpheonian Dye] True Lime,3,0,4040000,3720000,4020000,0
46542,[Calpheonian Dye] True Mint,3,0,4040000,3740000,4040000,0
46554,[Calpheonian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46566,[Calpheonian Dye] True Sky,3,0,4040000,3740000,4040000,0
46578,[Calpheonian Dye] True Indigo,3,0,4040000,3730000,4030000,0
46590,[Calpheonian Dye] True Purple,3,0,4040000,3740000,4040000,0
46602,[Calpheonian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46610,[Calpheonian Dye] Black,3,0,4040000,3740000,4040000,0
46616,[Mediahn Dye] True Red,3,0,4040000,3740000,4040000,0
46628,[Mediahn Dye] True Orange,3,0,4040000,3740000,4040000,0
46640,[Mediahn Dye] True Yellow,3,0,4040000,3740000,4040000,0
46652,[Mediahn Dye] True Lime,3,0,4040000,3740000,4040000,0
46664,[Mediahn Dye] True Mint,3,0,4040000,3740000,4040000,0
46676,[Mediahn Dye] True Aqua,3,0,4040000,3740000,4040000,0
46688,[Mediahn Dye] True Sky,3,0,4040000,3740000,4040000,0
46700,[Mediahn Dye] True Indigo,3,0,4040000,3740000,4040000,0
46712,[Mediahn Dye] True Purple,3,0,4040000,3740000,4040000,0
46724,[Mediahn Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46732,[Mediahn Dye] Black,3,0,4040000,3740000,4040000,0
46738,[Valencian Dye] True Red,3,0,4040000,3740000,4040000,0
46750,[Valencian Dye] True Orange,3,0,4040000,3740000,4040000,0
46762,[Valencian Dye] True Yellow,3,0,4040000,3740000,4040000,0
46774,[Valencian Dye] True Lime,3,0,4040000,3740000,4040000,0
46786,[Valencian Dye] True Mint,3,0,4040000,3740000,4040000,0
46798,[Valencian Dye] True Aqua,3,0,4040000,3740000,4040000,0
46810,[Valencian Dye] True Sky,3,0,4040000,3740000,4040000,0
46822,[Valencian Dye] True Indigo,3,0,4040000,3740000,4040000,0
46834,[Valencian Dye] True Purple,3,0,4040000,3740000,4040000,0
46846,[Valencian Dye] True Deep Pink,3,0,4040000,3740000,4040000,0
46854,[Valencian Dye] Black,3,0,4040000,3740000,4040000,0
49001,Ship License: Rowboat,1,0,600000,545000,585000,1
49003,Ship License: Calpheon Rowboat,1,0,1200000,1100000,1180000,0
49004,Ship License: Mediah Rowboat,1,0,2200000,2030000,2190000,0
49006,Ship License: Fishing Boat,1,0,6000000,5550000,6000000,0
49009,Ship License: Epheria Frigate,2,0,2180000000,1880000000,2030000000,3
49011,Ship License: Epheria Sailboat,2,0,525000000,453000000,489000000,16
49201," Rowboat Cargo Container",0,0,277000,257000,277000,0
49201," Rowboat Cargo Container",0,6,6550000,5650000,6100000,0
49201," Rowboat Cargo Container",0,7,9000000,7800000,8400000,0
49201," Rowboat Cargo Container",0,8,11800000,10200000,11000000,0
49201," Rowboat Cargo Container",0,9,15000000,13000000,14000000,0
49201," Rowboat Cargo Container",0,10,19300000,16700000,18000000,0
49202," Calpheon Rowboat Cargo Container",0,0,317000,294000,317000,0
49202," Calpheon Rowboat Cargo Container",0,6,6550000,5650000,6100000,0
49202," Calpheon Rowboat Cargo Container",0,7,9000000,7800000,8400000,0
49202," Calpheon Rowboat Cargo Container",0,8,11800000,10200000,11000000,0
49202," Calpheon Rowboat Cargo Container",0,9,15000000,13000000,14000000,0
49202," Calpheon Rowboat Cargo Container",0,10,19300000,16700000,18000000,0
49203," Altinova Rowboat Cargo Container",0,0,317000,294000,317000,0
49203," Altinova Rowboat Cargo Container",0,6,6550000,5650000,6100000,0
49203," Altinova Rowboat Cargo Container",0,7,9000000,7800000,8400000,0
49203," Altinova Rowboat Cargo Container",0,8,11800000,10200000,11000000,0
49203," Altinova Rowboat Cargo Container",0,9,15000000,13000000,14000000,0
49203," Altinova Rowboat Cargo Container",0,10,19300000,16700000,18000000,0
49204," Fishing Boat Cargo Container",0,0,700000,640000,690000,0
49204," Fishing Boat Cargo Container",0,6,6200000,5400000,5800000,0
49204," Fishing Boat Cargo Container",0,7,8400000,7300000,7850000,0
49204," Fishing Boat Cargo Container",0,8,11800000,10200000,11000000,0
49204," Fishing Boat Cargo Container",0,9,15000000,13000000,14000000,0
49204," Fishing Boat Cargo Container",0,10,25000000,21600000,23300000,0
49205," Fishing Boat Cargo Container of Abundance",1,0,875000,810000,875000,0
